a_speaker,b_speaker,family,n_pairs,n_triggers,n_b_positives_given_trigger,p1,p0,conv,a_gender,a_category,b_gender,b_category
Mrs. Sparsit,Stephen Blackpool,articles,3,3,1,0.3333333333333333,0.3333333333333333,0.0,F,major,M,major
Mrs. Sparsit,Stephen Blackpool,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,major,M,major
Mrs. Sparsit,Stephen Blackpool,impersonal_pronouns,3,2,1,0.5,0.3333333333333333,0.16666666666666669,F,major,M,major
Mrs. Sparsit,Stephen Blackpool,personal_pronouns,3,2,2,1.0,1.0,0.0,F,major,M,major
Mrs. Sparsit,Stephen Blackpool,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,M,major
Mrs. Sparsit,Stephen Blackpool,quantifiers,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,major,M,major
Rachel Gradgrind,Josiah Bounderby,adverbs,4,3,1,0.3333333333333333,0.5,-0.16666666666666669,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,articles,4,3,1,0.3333333333333333,0.25,0.08333333333333331,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,auxiliary_verbs,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,conjunctions,4,3,2,0.6666666666666666,0.75,-0.08333333333333337,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,impersonal_pronouns,4,3,1,0.3333333333333333,0.5,-0.16666666666666669,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,personal_pronouns,4,4,4,1.0,1.0,0.0,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,prepositions,4,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Josiah Bounderby,quantifiers,4,2,1,0.5,0.25,0.25,F,intermediate,M,major
Rachel Gradgrind,Louisa Bounderby,adverbs,3,2,1,0.5,0.3333333333333333,0.16666666666666669,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,articles,3,3,1,0.3333333333333333,0.3333333333333333,0.0,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,auxiliary_verbs,3,2,2,1.0,1.0,0.0,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,conjunctions,3,3,1,0.3333333333333333,0.3333333333333333,0.0,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,impersonal_pronouns,3,2,2,1.0,0.6666666666666666,0.33333333333333337,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,personal_pronouns,3,3,3,1.0,1.0,0.0,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,prepositions,3,3,2,0.6666666666666666,0.6666666666666666,0.0,F,intermediate,F,major
Rachel Gradgrind,Louisa Bounderby,quantifiers,3,3,0,0.0,0.0,0.0,F,intermediate,F,major
Rachel Gradgrind,Young Thomas,articles,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Young Thomas,auxiliary_verbs,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Young Thomas,conjunctions,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Young Thomas,impersonal_pronouns,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Young Thomas,personal_pronouns,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Rachel Gradgrind,Young Thomas,prepositions,2,2,1,0.5,0.5,0.0,F,intermediate,M,major
Stephen Blackpool,Mrs. Sparsit,negations,2,2,0,0.0,0.0,0.0,M,major,F,major
Stephen Blackpool,Mrs. Sparsit,personal_pronouns,2,2,1,0.5,0.5,0.0,M,major,F,major
Stephen Blackpool,Mrs. Sparsit,prepositions,2,2,1,0.5,0.5,0.0,M,major,F,major
Stephen Blackpool,Rachel Gradgrind,adverbs,3,2,0,0.0,0.0,0.0,M,major,F,intermediate
Stephen Blackpool,Rachel Gradgrind,articles,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,M,major,F,intermediate
Stephen Blackpool,Rachel Gradgrind,conjunctions,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,M,major,F,intermediate
Stephen Blackpool,Rachel Gradgrind,personal_pronouns,3,2,2,1.0,0.6666666666666666,0.33333333333333337,M,major,F,intermediate
Stephen Blackpool,Rachel Gradgrind,prepositions,3,2,1,0.5,0.6666666666666666,-0.16666666666666663,M,major,F,intermediate
The Old Woman,Rachel Gradgrind,adverbs,3,2,0,0.0,0.0,0.0,F,intermediate,F,intermediate
The Old Woman,Rachel Gradgrind,auxiliary_verbs,3,3,3,1.0,1.0,0.0,F,intermediate,F,intermediate
The Old Woman,Rachel Gradgrind,conjunctions,3,2,0,0.0,0.0,0.0,F,intermediate,F,intermediate
The Old Woman,Rachel Gradgrind,personal_pronouns,3,3,3,1.0,1.0,0.0,F,intermediate,F,intermediate
Thomas Gradgrind,Cecilia Jupe,adverbs,3,2,0,0.0,0.0,0.0,M,major,F,major
Thomas Gradgrind,Cecilia Jupe,auxiliary_verbs,3,3,0,0.0,0.0,0.0,M,major,F,major
Thomas Gradgrind,Cecilia Jupe,conjunctions,3,3,1,0.3333333333333333,0.3333333333333333,0.0,M,major,F,major
Thomas Gradgrind,Cecilia Jupe,personal_pronouns,3,3,1,0.3333333333333333,0.3333333333333333,0.0,M,major,F,major
Thomas Gradgrind,Cecilia Jupe,prepositions,3,3,1,0.3333333333333333,0.3333333333333333,0.0,M,major,F,major
Thomas Gradgrind,Josiah Bounderby,adverbs,6,3,2,0.6666666666666666,0.8333333333333334,-0.16666666666666674,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,articles,6,3,2,0.6666666666666666,0.8333333333333334,-0.16666666666666674,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,auxiliary_verbs,6,6,3,0.5,0.5,0.0,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,conjunctions,6,4,2,0.5,0.6666666666666666,-0.16666666666666663,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,impersonal_pronouns,6,4,2,0.5,0.5,0.0,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,personal_pronouns,6,4,3,0.75,0.6666666666666666,0.08333333333333337,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,prepositions,6,3,2,0.6666666666666666,0.6666666666666666,0.0,M,major,M,major
Thomas Gradgrind,Josiah Bounderby,quantifiers,6,2,0,0.0,0.6666666666666666,-0.6666666666666666,M,major,M,major
Thomas Gradgrind,Louisa Bounderby,adverbs,7,6,3,0.5,0.5714285714285714,-0.0714285714285714,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,articles,7,3,0,0.0,0.14285714285714285,-0.14285714285714285,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,auxiliary_verbs,7,4,2,0.5,0.5714285714285714,-0.0714285714285714,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,conjunctions,7,4,1,0.25,0.42857142857142855,-0.17857142857142855,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,impersonal_pronouns,7,4,2,0.5,0.5714285714285714,-0.0714285714285714,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,negations,7,3,0,0.0,0.0,0.0,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,personal_pronouns,7,5,4,0.8,0.8571428571428571,-0.05714285714285705,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,prepositions,7,5,3,0.6,0.5714285714285714,0.02857142857142858,M,major,F,major
Thomas Gradgrind,Louisa Bounderby,quantifiers,7,3,1,0.3333333333333333,0.2857142857142857,0.047619047619047616,M,major,F,major
Thomas Gradgrind,Mr. E. W. B. Childers,adverbs,2,2,2,1.0,1.0,0.0,M,major,M,intermediate
Thomas Gradgrind,Mr. E. W. B. Childers,articles,2,2,2,1.0,1.0,0.0,M,major,M,intermediate
